"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"china";0,242064002487119;-0,0685317273423908;0,656177678833329;-1,73789351703298;0,129128175237848;-0,0365580045223435;0,350035632844926;-0,927073072850215;0,0323498854917451;0,00177515734002796;0,137500229010739;0,828374728157489;0,000253795262804911;2,03425994695476e-05;0,00186494486713198;0,0130818576136233;0,00433134813210612;0,896952784323845;0,00348467481237162
"time";0,476744876783414;-1,00743373602475;-1,22084363782076;0,856652303017108;0,256058461417701;-0,541090098686004;-0,655712014444971;0,46010577430944;0,10577346603196;0,323354429433212;0,40121110279294;0,16966100174189;0,00184585011537005;0,00824246940293005;0,0121044330374181;0,005959825405505;0,00812127774769897;0,976952420089841;0,00775124010113208
"cross";0,536696884249753;0,972695409637561;1,18256661232938;0,290076307538544;0,325612599827918;0,590131767982056;0,717460079255976;0,175988539188452;0,161234798339753;0,362573059652624;0,452793355505853;0,0233987865017699;0,0023392816369523;0,00768383616618827;0,0113573128797741;0,000683358940404949;0,00812127774769897;0,890790200741821;0,00644429221768534
"thing";-0,00407770449589446;-1,28380681185676;-1,02321606910694;0,525406205141345;-0,00236564652819988;-0,744789900888124;-0,593610337364628;0,304810063195778;8,88661431275702e-06;0,603038932427639;0,323659026452678;0,0732931545053715;1,26035427927304e-07;0,012492820261168;0,00793589373963253;0,00209243287797206;0,00757985923118571;0,911639911607888;0,00629952495837041
"right";-0,258709535511293;-0,207697824767406;0,305813764895217;-1,08363179386918;-0,220400022239216;-0,17694208722266;0,260529092794193;-0,923168413548728;0,0911970200227169;0,0402402656781802;0,0737085761214163;0,794854138177687;0,000362374790278663;0,000233559211765632;0,000506345743364306;0,0063576495110132;0,00541418516513265;0,570949712663358;0,00176493543254126
"let";-0,226177686558319;-0,239553824997664;0,303454320802072;-1,24072245778301;-0,171463919468305;-0,181604288127392;0,230046862783255;-0,940584099258483;0,0563114447226756;0,0432458603940296;0,0586316334689088;0,841811061414387;0,000304666921962969;0,000341768481743977;0,00054841893500158;0,009168009956534;0,00595560368164591;0,63522439601355;0,00240314583984763
"year";0,227065120234001;-0,535109026535226;1,62098303940153;-0,730241031886956;0,121393295730183;-0,286079377753563;0,866608104639294;-0,390400628008446;0,0253687319346714;0,0964547517957301;0,747830261537397;0,130346254732203;0,000334977166173566;0,00186036818806374;0,0170714846607087;0,00346454985155166;0,00649702219815918;0,950116353614317;0,005864998930625
"sub";0,864888522851057;2,19804394121786;-0,805348032707121;0,978618061708854;0,322645304214477;0,819976837885678;-0,300433817938485;0,365071929951151;0,152455346788091;0,674118585122129;0,07646061454677;0,0969654535430112;0,00526497998942788;0,0340055025326578;0,00456503026486626;0,00674066759021999;0,00703844071467244;1,47626577071401;0,0153393005604568
"coast";0,945554041518634;2,82074072845286;-1,23225109175628;0,76452877444297;0,285698501212761;0,852284864791509;-0,372323817121158;0,231001841673246;0,119052830177363;0,72532812926493;0,116953608122636;0,0386654324350719;0,00532474114767431;0,047386226761603;0,0090432432509366;0,00348107564508065;0,00595560368164591;1,82638461206114;0,0198659925624855
"america";0,23278159614698;-0,174093728263151;1,20723288897514;-1,37952616041428;0,125416320604386;-0,0937969117854058;0,650423871792108;-0,743250746968036;0,0290802656243681;0,0111354688029034;0,452409161055604;0,507375104517125;0,000381393897975941;0,000213325468796606;0,0102579026675162;0,0133948032238634;0,00703844071467244;0,909756575840372;0,00582541491862609
"air";0,517659017196093;-1,68269291915713;-1,64798643517036;1,91789320708154;0,168007364681658;-0,546121662184791;-0,534857597002335;0,622456429345968;0,0478121563741978;0,345861058900297;0,280289105419779;0,326037679305727;0,00101559069116999;0,0107310169037741;0,0102929155568698;0,0139405525048113;0,00378992961559285;1,57779423202869;0,00943478206300001
"weather";0,491725985418969;-1,95562829173955;-1,67318251658939;1,98779408178691;0,149508850981473;-0,594607052535;-0,50872966439719;0,604387032551296;0,0375320463046549;0,406414988151133;0,251356863513021;0,304696102031193;0,00144003188527278;0,0227770991716154;0,0166729491456549;0,0235325275730685;0,00595560368164591;1,69160041811259;0,0170420312507555
"unite";0,269143207465759;-0,151234015212934;-0,138586576979139;-1,80545697590706;0,14652056923358;-0,082331239956327;-0,0754460212401984;-0,982884117074717;0,0421503913964239;0,00911118568719276;0,00646435633744146;0,942274066578942;0,000470631723605566;0,00014859812035144;0,000124783363197368;0,0211781801311411;0,00649702219815918;0,873692010059821;0,00495942216638249
"ukraine";0,5021235718319;0,659693082746115;-0,0724327263416151;-0,387618300657101;0,546945230278821;0,718580057374228;-0,0788983756410868;-0,422218737789426;0,401643433617727;0,474618301529191;0,00483434126130711;0,118903923591774;0,0013650681179709;0,00235622611490564;2,84055216311819e-05;0,000813470205762309;0,00541418516513265;0,528039024575415;0,00150961132363052
"nuclear";0,945554041518634;2,82074072845286;-1,23225109175628;0,76452877444297;0,285698501212761;0,852284864791509;-0,372323817121158;0,231001841673246;0,119052830177363;0,72532812926493;0,116953608122636;0,0386654324350719;0,00532474114767431;0,047386226761603;0,0090432432509366;0,00348107564508065;0,00595560368164591;1,82638461206114;0,0198659925624855
