"V1";"V2";"V3";"V4";"V5";"V6"
" 0";"  9";" 0.00";"-2.09";"even";"0.14781865"
"*";"*";"*";"*";"*";"*"
"**";"classe";"5";"**";"";""
"****";"36";"251";"14.34";"****";""
"1";"191";"0.52";"-124.20";"chinese";"7.618484e-29"
"1";"186";"0.54";"-111.42";"balloon";"4.794118e-26"
"1";"116";"0.86";" -31.90";"spy";"1.621353e-08"
"0";" 46";"0.00";"  -9.43";"biden";"2.133884e-03"
"0";" 35";"0.00";"  -6.81";"military";"9.064483e-03"
"0";" 28";"0.00";"  -5.28";"fly";"2.160837e-02"
"0";" 25";"0.00";"  -4.65";"allow";"3.106975e-02"
"0";" 22";"0.00";"  -4.04";"russian";"4.449665e-02"
"0";" 22";"0.00";"  -4.04";"border";"4.449665e-02"
"0";" 21";"0.00";"  -3.84";"base";"5.012326e-02"
"0";" 16";"0.00";"  -2.86";"russia";"9.072430e-02"
"0";" 15";"0.00";"  -2.67";"man";"1.021748e-01"
"0";" 15";"0.00";"  -2.67";"time";"1.021748e-01"
"0";" 15";"0.00";"  -2.67";"cross";"1.021748e-01"
"0";" 13";"0.00";"  -2.30";"war";"1.297376e-01"
"0";" 13";"0.00";"  -2.30";"shoot";"1.297376e-01"
"0";" 13";"0.00";"  -2.30";"sub";"1.297376e-01"
"0";" 13";"0.00";"  -2.30";"america";"1.297376e-01"
"0";" 12";"0.00";"  -2.11";"year";"1.463214e-01"
"0";" 12";"0.00";"  -2.11";"unite";"1.463214e-01"
"*****";"*";"*";"*";"*";"*"
" 0";" 29";" 0.00";"-5.49";"with";"0.01912410"
" 2";" 48";" 4.17";"-5.00";"u";"0.02531253"
" 2";" 46";" 4.35";"-4.58";"over";"0.03235374"
" 2";" 45";" 4.44";"-4.37";"our";"0.03652190"
" 0";" 19";" 0.00";"-3.44";"now";"0.06356099"
" 1";" 27";" 3.70";"-2.79";"have";"0.09501123"
" 0";" 14";" 0.00";"-2.48";"no";"0.11510735"
"20";"168";"11.90";"-2.46";"the";"0.11694876"
" 0";" 12";" 0.00";"-2.11";"their";"0.14632136"
" 1";" 23";" 4.35";"-2.06";"when";"0.15132575"
"13";"118";"11.02";"-2.00";"a";"0.15680173"
"*";"*";"*";"*";"*";"*"
