"";"x"
"773";5
"774";7
"775";0
"776";12
"777";7
"778";10
"779";7
"780";0
"781";8
"782";1
"783";0
"784";0
"785";2
"786";0
"787";7
"788";11
"789";1
"790";11
"791";11
"792";8
"793";7
"794";9
"795";8
"796";11
"797";0
"798";0
"799";8
"800";0
"801";9
"802";0
"803";0
"804";11
"805";6
"806";6
"807";6
"808";0
"809";10
"810";11
"811";9
"812";5
"813";0
"814";10
"815";0
"816";0
"817";0
"818";7
"819";0
"820";0
"821";11
"822";9
"823";10
"824";11
"825";7
"826";0
"827";11
"828";5
"829";9
"830";5
"831";5
"832";5
"833";5
"834";5
"835";5
"836";5
"837";0
"838";3
"839";8
"840";8
"841";0
"842";2
"843";7
"844";7
"845";11
"846";0
"847";9
"848";9
"849";0
"850";0
"851";11
"852";11
"853";0
"854";0
"855";5
"856";8
"857";8
"858";8
"859";5
"860";7
"861";6
