"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"mass";"chi.distance";"inertie"
"expect";-0,470837164237331;0,770131321058151;-0,0380318196182634;-0,0571820279544155;-0,90175744186227;0,83674657027162;-1,27902894554436;1,78637436643983;-0,550193686286864;-0,166952116377793;-1,42722922410015;-0,152539645954935;0,249503582078754;-0,0123213729506442;-0,018525568841365;-0,292147203676477;0,271085282297092;-0,414373879843324;0,578741301870448;-0,178249204794154;-0,0540883741939683;-0,462387120382525;0,0530310106031617;0,103611883775376;0,000233515987881462;0,000466071685645225;0,10249137272179;0,0828290832649745;0,181786375828785;0,306934600066648;0,0263110198131719;0,00216011580964513;0,140144950442919;0,000138410594314496;0,000370303174822959;9,03071365333689e-07;2,0414886499352e-06;0,000507700198098222;0,000437135165157952;0,00102138296162768;0,00199238296175232;0,00018899880900932;1,7402503119474e-05;0,00127178975533331;0,000624349635796046;1,57221742803328;0,00154330966140161
"event";-0,391172747266802;0,970997489175305;-0,277197674212683;0,546059376397086;-0,337609123362959;0,466417616941895;-1,28662797850839;-3,85652832345258;1,49269874687741;-1,94365972533382;-1,28981693179425;-0,0767149781339009;0,190427507209109;-0,054362717404467;0,107090622781914;-0,0662103295732149;0,0914716516806801;-0,252327489395407;-0,756324381168213;0,292741129149003;-0,381181496846527;-0,252952892068021;0,0145733409317212;0,0655767248572784;0,00493895520434505;0,0169218118667691;0,0057196532416658;0,0102465668114095;0,0732386077004305;0,569544227270456;0,0771053166911116;0,116564729784096;0,0455700656407172;0,000127380743562337;0,000784879187500309;6,39654947670518e-05;0,000248225467264245;9,48844288681839e-05;0,000181099182845999;0,00137807413534284;0,012381111933063;0,00185485914583091;0,00314490166733381;0,00138491381273101;0,000832466181061394;2,4917005621103;0,00516842596563646
"end";-0,634894537513469;-0,794883033879946;1,22240396529485;0,676880696833926;0,708456170660491;1,81858942150576;-0,488650484509417;0,704928967711264;-1,0968444594604;-0,419497407501169;-1,5226902131706;-0,189458454937483;-0,237200515293012;0,364776750925034;0,201987516700664;0,211409932758186;0,542684054762124;-0,145817864746777;0,210357382481681;-0,327308622641438;-0,125181941219277;-0,454384969613333;0,0730536327684728;0,0836251009654687;0,182768822784786;0,0494775372591117;0,047927416347411;0,296424773914689;0,0201023789745695;0,0362111076980586;0,0792221768909819;0,0103324174386322;0,12085463495782;0,000251669765097466;0,000394488472976184;0,000932947838315451;0,000286056697864546;0,000313367416699434;0,00206489124912342;0,000149081766500284;0,000310254848814861;0,000751134922944211;0,00010987184697203;0,00144760800330002;0,000624349635796046;1,80629011167702;0,00203705554685257
"edit";-0,734601641153313;-1,92722691560493;0,272469020582177;0,185007692620466;-0,381481852825383;0,130117512239076;0,888455535837448;0,559082299512038;-0,742659244616538;-1,26327352446589;-0,771634412722623;-0,253922783405595;-0,666166252904479;0,0941817826453555;0,0639498547646603;-0,131863214647963;0,0449764866107376;0,307104000254842;0,193252676950213;-0,256707978788154;-0,436663780156228;-0,266723550389099;0,112691968598991;0,566430259588604;0,0104630287035587;0,00425906169068574;0,0160123970564677;0,00174850637366455;0,0765724821234355;0,0262453955012361;0,0418491271449769;0,107966422447733;0,0357613507706477;0,000449231692974103;0,00309194887345023;6,18017624782608e-05;2,84935245192497e-05;0,000121147474743049;1,40941244464401e-05;0,000657109876512139;0,000260206466287341;0,000459140689793471;0,00132849947772443;0,000495666736231248;0,000832466181061394;1,68272146221456;0,00235717087983144
"easily";-0,737287878196346;-1,20248464168181;-2,03283311352921;1,41703019080858;-0,645324051554247;0,277576528851437;0,292412020900359;0,563259312619313;-0,84205062736434;0,454846736371558;-1,2526717830691;-0,217307342438734;-0,354418876988072;-0,599154786869896;0,417653774090749;-0,190202034784715;0,0818125722555426;0,0861851673384957;0,166014372335272;-0,248184989123995;0,134060980006391;-0,369210974677443;0,0801082428565403;0,155615788970182;0,410998701447238;0,176321960102524;0,032335391904374;0,00561532684159495;0,00585336512275461;0,0187988914070993;0,0379662296225444;0,00987729282844758;0,0665088088966987;0,000452523134514272;0,00120372055232519;0,00344009196042528;0,00167157091501603;0,000346674823321031;6,41404614936213e-05;7,11798459663119e-05;0,000264109097400525;0,000590259528861335;0,000172225226712056;0,00130629477302604;0,000832466181061394;2,00311237188972;0,00334023656559221
"earth";-0,831811029955213;-0,260244371204052;-1,53119656943423;-3,19503406130186;4,92750277668756;-2,33453840748627;-1,60479568754419;0,235017566877735;0,173743458170042;0,817626697950308;-0,436795163542337;-0,12190028459873;-0,0381383051829688;-0,224393871767584;-0,46822601209833;0,722115924420464;-0,342122051801316;-0,235179679025157;0,0344413661954441;0,0254617650348254;0,119821598399614;-0,0640114795664909;0,027245165738709;0,00194757575075407;0,0623068761283372;0,239516959145925;0,503747920975647;0,106132572513573;0,0471076841210671;0,000874486712578656;0,000431891912244818;0,00852815288953209;0,0021607141116317;0,000431993500242551;4,22854106618474e-05;0,00146382701409811;0,00637351258244271;0,0151593862315902;0,00340274895485652;0,00160793082128643;3,44848637301544e-05;1,88471108783883e-05;0,000417386108554291;0,000119119676312577;0,000624349635796046;3,87513440627118;0,00937565036420395
"dude";-0,673766783175604;-1,41536535263235;-1,17415440790011;-0,485074436299947;-1,31195170666422;-0,0388776093098865;1,44233480011098;0,592829796172648;-1,08522867257785;-1,23819965269497;-0,951310146653995;-0,195796986062661;-0,41130592534821;-0,34120989633161;-0,14096288955643;-0,381253864748136;-0,0112978539730319;0,419143261150376;0,172276654529723;-0,315368030281993;-0,359821478581739;-0,276451235318816;0,0733644951847081;0,236426103729247;0,150366518644413;0,0226583716648294;0,146562156135963;0,00012080151563145;0,156174835672351;0,0228370102604721;0,0691555921292818;0,0802699221314427;0,0420641929316623;0,000283430808393841;0,00125073407789724;0,000860752491316083;0,000146907726587957;0,00107464138228043;9,43684811021126e-07;0,00129885307530355;0,000219425910861667;0,000735309847108269;0,000957214389136692;0,000565030798206146;0,000624349635796046;1,91281712869208;0,00228441375722236
"destroy";-0,606462809136392;0,272639377226261;-0,825441326526236;-1,11988201672726;1,54764785999264;0,828042326715019;-0,765854961363097;0,630654886827106;-1,13394631982618;0,29920987174182;-1,59075286404188;-0,188522566845194;0,0847515699948063;-0,256593339793456;-0,348121977434753;0,481095530909408;0,257401876153092;-0,238070564216291;0,19604281790571;-0,352493949600487;0,0930111660540476;-0,494494977478616;0,0752651461048367;0,0111084710822786;0,0941005058106593;0,152923871426966;0,258255317595236;0,0693900462084507;0,0557558929297914;0,0327251429515339;0,0956067594959019;0,00593529273446238;0,148933553659884;0,000229634009697568;4,64093007373506e-05;0,000425402736859975;0,000783019187131605;0,00149545092520695;0,000428087884390191;0,000366202178050658;0,000248319824940006;0,000802810149582109;5,58958672306491e-05;0,00157991342838133;0,000624349635796046;1,69986347080995;0,0018040806364583
"dangerous";-0,388220849782206;2,61199418947245;0,305281728491377;1,70231835054315;1,8559941373071;-0,530817567582163;4,55556464278417;1,59921781600309;2,15020673367684;-0,803501638371152;0,563384051185884;-0,0594888958493905;0,400248081430741;0,0467797465312175;0,260854199651513;0,284402658933137;-0,081339657596024;0,698070468708182;0,245055622721112;0,329486230598176;-0,123124312634656;0,0863299721357236;0,00700150966645544;0,231456807253347;0,00292192849233288;0,0802159484058188;0,0843153385300109;0,0064733799181092;0,447847919217607;0,0477707080983719;0,0780391373967834;0,00971655379418067;0,00424076922698515;9,40991227090228e-05;0,00425963390999241;5,81874716445472e-05;0,00180929517165199;0,00215070607974088;0,000175921304924356;0,01295723364074;0,00159677270948285;0,00288661123676331;0,000403089416981348;0,000198169566574788;0,000624349635796046;3,56771235227441;0,00794707893563252
"damn";-0,480954591949132;0,275320960187537;-0,497523663009993;-0,541325214162576;-0,742362185877242;1,68036609292509;-0,941255986939728;2,0674393717437;-0,680417565351209;-1,54775837302041;1,27621306791742;-0,12914185101897;0,073926850929618;-0,133590837560075;-0,145352058864612;-0,199332802754102;0,451197662445465;-0,252738080623088;0,555131298891345;-0,182699958220941;-0,415590961325318;0,342677917300945;0,0394872418896537;0,00944971616733996;0,0285174119991357;0,0298064560431794;0,0495678109613262;0,238376263691782;0,0702548490198616;0,293377412118065;0,0287155888496859;0,132482867166485;0,0799643820934867;0,000192563845591639;6,3102294375515e-05;0,00020606018335474;0,000243940052019279;0,00045877345683283;0,00235057665452847;0,000737534096108121;0,00355821482275629;0,000385405255557516;0,00199421933923396;0,00135585414753232;0,000832466181061394;1,86115480540121;0,00288357728172154
"create";-0,388220849782206;2,61199418947245;0,305281728491377;1,70231835054315;1,8559941373071;-0,530817567582163;4,55556464278417;1,59921781600309;2,15020673367684;-0,803501638371152;0,563384051185884;-0,0594888958493905;0,400248081430741;0,0467797465312174;0,260854199651513;0,284402658933137;-0,081339657596024;0,698070468708182;0,245055622721112;0,329486230598176;-0,123124312634656;0,0863299721357235;0,00700150966645543;0,231456807253347;0,00292192849233287;0,0802159484058188;0,0843153385300108;0,00647337991810921;0,447847919217607;0,0477707080983718;0,0780391373967833;0,00971655379418067;0,00424076922698515;0,000125465496945364;0,00567951187998988;7,75832955260626e-05;0,00241239356220266;0,00286760810632117;0,000234561739899142;0,0172763115209867;0,00212903027931047;0,00384881498235108;0,000537452555975131;0,000264226088766384;0,000832466181061394;3,56771235227441;0,01059610524751
"couple";-0,831811029955213;-0,260244371204052;-1,53119656943423;-3,19503406130186;4,92750277668756;-2,33453840748627;-1,60479568754419;0,235017566877734;0,173743458170042;0,817626697950308;-0,436795163542338;-0,12190028459873;-0,0381383051829689;-0,224393871767584;-0,46822601209833;0,722115924420464;-0,342122051801316;-0,235179679025157;0,034441366195444;0,0254617650348253;0,119821598399614;-0,064011479566491;0,0272451657387089;0,00194757575075408;0,0623068761283373;0,239516959145926;0,503747920975647;0,106132572513573;0,0471076841210672;0,000874486712578651;0,000431891912244816;0,0085281528895321;0,00216071411163171;0,000575991333656734;5,63805475491302e-05;0,00195176935213082;0,00849801677659028;0,0202125149754536;0,00453699860647537;0,00214390776171524;4,59798183068723e-05;2,51294811711842e-05;0,000556514811405722;0,000158826235083436;0,000832466181061394;3,87513440627118;0,0125008671522719
"cost";-0,831811029955213;-0,260244371204052;-1,53119656943423;-3,19503406130186;4,92750277668756;-2,33453840748627;-1,60479568754419;0,235017566877734;0,173743458170042;0,817626697950308;-0,436795163542338;-0,12190028459873;-0,0381383051829689;-0,224393871767584;-0,46822601209833;0,722115924420464;-0,342122051801316;-0,235179679025157;0,034441366195444;0,0254617650348253;0,119821598399614;-0,064011479566491;0,0272451657387089;0,00194757575075408;0,0623068761283373;0,239516959145926;0,503747920975647;0,106132572513573;0,0471076841210672;0,000874486712578651;0,000431891912244816;0,0085281528895321;0,00216071411163171;0,000575991333656734;5,63805475491302e-05;0,00195176935213082;0,00849801677659028;0,0202125149754536;0,00453699860647537;0,00214390776171524;4,59798183068723e-05;2,51294811711842e-05;0,000556514811405722;0,000158826235083436;0,000832466181061394;3,87513440627118;0,0125008671522719
"cool";-0,98078705766571;-2,94405053480504;-3,59310252198618;2,91636637605713;-1,14836850475367;-1,85417963611279;0,931208640073268;0,298045078436834;0,103689954095617;0,869692014105539;-0,337611851846559;-0,159866342787801;-0,479874390983418;-0,585668576029822;0,475361928081716;-0,18718178588592;-0,302227598723065;0,151785159171274;0,0485807559379927;0,0169012566137991;0,14175807129604;-0,0550300614335005;0,0397694596864072;0,2616871051843;0,36022465543115;0,209521976840708;0,0287264653181472;0,0702927270268687;0,0166535330899174;0,00147664672560527;0,000161507110232305;0,0101306181881538;0,00135530539850617;0,000800785225793599;0,00721534530820881;0,0107474595075991;0,00708028540220318;0,00109781496167341;0,00286200384847065;0,000721872658769702;7,39486940940007e-05;8,95034887021941e-06;0,000629647616565202;9,48859625450678e-05;0,000832466181061394;3,78187093522514;0,0119063873221233
"completely";-0,41596243970769;0,679421105362326;0,618187232204681;-0,176410871085141;-1,23876446659531;-0,0462216628493895;-1,02496566312934;0,6008064990706;0,741236055862072;2,40743945698023;-0,416812823535398;-0,128276960973605;0,209523904798839;0,190640240295799;-0,0544026293369439;-0,382017523622091;-0,0142541101682952;-0,316084982242441;0,185280266862862;0,228586765374456;0,742420439418491;-0,128539207375362;0,0397157109506989;0,0773791115590923;0,0592008780728367;0,00425647391972939;0,185588470829092;0,000242522356054383;0,112017246591976;0,0333146926220615;0,0458231800168654;0,430992389291326;0,0114693237902657;0,000108027940425124;0,000288207932411091;0,000238598618560386;1,94302572967856e-05;0,000958087869114977;1,33388685737521e-06;0,000655913388508324;0,000225370519870221;0,000343036976384991;0,00361858360396999;0,000108470091486088;0,000624349635796046;1,60501748751674;0,00160837531856475
"comer";-0,917106215086444;-3,46281160452267;4,61233930602904;2,1952540793817;2,40992770869112;0,637102876885963;-0,773182256983152;0,457839809530209;0,285049039267391;-1,33849513977866;-0,232607210928508;-0,132548387568035;-0,500476484709133;0,66661650294584;0,317277741375649;0,348304293099169;0,0920798023795217;-0,111747210708491;0,0661711015795106;0,0411978350066563;-0,193451281462083;-0,0336184732347119;0,0270660930436787;0,281796496857874;0,462022124565853;0,0924061897604219;0,0984722212518822;0,00645969435785632;0,00893639194344688;0,002712225911918;0,000950043529811681;0,0186777535005142;0,000500765276745765;0,000525130370291477;0,00748661657133209;0,0132822105352386;0,00300882859919376;0,00362606757197746;0,00025342356445559;0,000373242956824283;0,000130874479411441;5,07302527287801e-05;0,00111856560200484;3,37811329298268e-05;0,000624349635796046;4,28660704987056;0,0114724245577523
"chief";-0,437944559136088;-0,787088085089737;1,01964822687734;-2,36463810717457;-1,89925384471904;-0,455678945589948;2,07899280375237;-1,03812964601329;0,257456627308825;1,56944187394182;0,257465306789415;-0,0998091768008593;-0,179380271323704;0,232381583531579;-0,53890972723718;-0,43284694106308;-0,103850908741815;0,473810111322687;-0,236593566970097;0,0586753128850595;0,357681579111147;0,0586772909706294;0,0192504467961184;0,045408879323036;0,0704266869413274;0,334408333690604;0,190760292146808;0,0103068749974456;0,201521166367904;0,0434928822775053;0,00241728990807428;0,0800935899554027;0,00191355759577407;0,000159663214881917;0,00051571917060581;0,000865500525764085;0,00465474578805589;0,00300284301076385;0,000172856026184363;0,003598094549889;0,000897159760192859;5,5179117540258e-05;0,0020504872388612;5,51828380438442e-05;0,000832466181061394;2,42719992932527;0,00490430759368706
"charge";-0,432652264192842;-0,291011900057518;0,61324119733773;-1,42336250721147;-1,26677897579415;-0,167763225616699;1,09838088729903;-0,932203877009561;-0,947642358577734;0,837192376842941;2,72463135393737;-0,110232996921377;-0,0741452583010779;0,156244218770715;-0,362650395851184;-0,322755373069169;-0,0427434331527803;0,279850186833107;-0,23751089641516;-0,24144437887214;0,213303459468305;0,694193245956516;0,0303494694602321;0,0100273506700897;0,0411499930426845;0,195726380893153;0,137086359328449;0,00225669682365208;0,0908638697771058;0,0566509778526911;0,0529029775222296;0,0368153062364981;0,346170618393218;0,00011687074820678;5,28748757388681e-05;0,000234795899757885;0,00126490790443412;0,00100191195016487;1,75720082430714e-05;0,000753240732726626;0,000542562373555665;0,000560682230866246;0,000437601087935858;0,00463493195516665;0,000624349635796046;1,90972244129452;0,00227702797260181
"bullet";-0,538408299116075;-0,416044044774195;-1,31077687079408;-1,30877772719086;-0,273453188343724;4,31091091709351;0,121068318968365;2,64396691013051;-0,644415644920991;-2,49143380415915;-1,30394346642322;-0,0874787376517763;-0,0675974124175588;-0,212970539622926;-0,212645725612663;-0,0444297381047709;0,700422051026558;0,019670766090275;0,429582694157953;-0,104702448371046;-0,404799637168702;-0,211860271469168;0,0167611710640054;0,00730888370043402;0,067045924664685;0,0590143786150403;0,00227806576380086;0,531404838567174;0,000393689692694613;0,162519455119596;0,00872430947187412;0,116274456455634;0,0282748268850612;0,000241318207331583;0,000144093774977792;0,0014302901186337;0,00142593060494557;6,22490291074697e-05;0,0154705123289207;1,2201904564267e-05;0,00581940563734865;0,00034569949920411;0,00516731937607236;0,00141541607794198;0,000832466181061394;3,19791111727932;0,00851332821146197
"break";-0,98078705766571;-2,94405053480504;-3,59310252198618;2,91636637605713;-1,14836850475367;-1,85417963611279;0,931208640073268;0,298045078436834;0,103689954095617;0,869692014105539;-0,337611851846559;-0,159866342787801;-0,479874390983418;-0,585668576029822;0,475361928081716;-0,18718178588592;-0,302227598723065;0,151785159171274;0,0485807559379927;0,0169012566137991;0,14175807129604;-0,0550300614335005;0,0397694596864072;0,2616871051843;0,36022465543115;0,209521976840708;0,0287264653181472;0,0702927270268687;0,0166535330899174;0,00147664672560527;0,000161507110232305;0,0101306181881538;0,00135530539850617;0,000800785225793599;0,00721534530820881;0,0107474595075991;0,00708028540220318;0,00109781496167341;0,00286200384847065;0,000721872658769702;7,39486940940007e-05;8,95034887021941e-06;0,000629647616565202;9,48859625450678e-05;0,000832466181061394;3,78187093522514;0,0119063873221233
"blow";-0,450629566792614;0,155443493629695;0,258450327862994;-1,08393389774921;-0,553991685118679;0,717183864582863;2,20865464231432;0,541731358526757;0,505176085843374;-0,039012923661665;-0,0564072004146259;-0,162166926198694;0,0559390581912593;0,093007867954379;-0,390072559267855;-0,199363591152634;0,258091149381301;0,794822978278798;0,194951498329352;0,181796444501854;-0,0140394824895014;-0,0202991170149369;0,0526062579390494;0,00457124717234443;0,0116784766480372;0,181363053783783;0,041891310165074;0,0658969939652544;0,587037467539857;0,0305688044718411;0,0240215847253188;0,000127737903617135;0,000237065685823873;0,000169046415373735;2,0114613703896e-05;5,56058871779304e-05;0,000978075084028973;0,000255489521066084;0,000428181224239759;0,00406089933737074;0,000244306235014564;0,000212447765001484;1,26702036431292e-06;2,64871780113696e-06;0,000832466181061394;1,5108028687228;0,00190012512644414
"begin";1,30105543878017;0,0639960677700479;-0,2929472142371;0,0131603419762227;0,0557962806724983;1,12190430794104;-0,193237518577832;0,47912364511184;-0,937926489379288;0,00681038642632269;-1,14665385455074;0,554465405453984;0,0272729390354407;-0,124844100471904;0,00560848841045604;0,0237784697436926;0,478117310332542;-0,0823512326174461;0,204186138600365;-0,39971224570361;0,00290235416463859;-0,488664722062063;0,53142126456458;0,000938956487434182;0,0181827700665781;3,23986454365996e-05;0,000514964428588057;0,19541841879401;0,00544555789888197;0,0289771047597743;0,100346671340922;4,71732261314322e-06;0,118717175691185;0,00140915317775606;3,40936248909766e-06;7,14406412730717e-05;1,44178648017589e-07;2,5916544739931e-06;0,0010477996055581;3,10849020487975e-05;0,000191100493074095;0,000732325577089994;3,861091635866e-08;0,00109453907359506;0,000832466181061394;1,37240774651812;0,00156795256832711
"approach";2,18732260743648;-0,412327848119539;-0,412692260249991;-0,245724423003409;0,122040822688934;0,953584670823195;0,00019925057975522;0,758322035099044;-0,227150238680958;-0,642643965378485;-0,420167862713177;0,808154730674784;-0,152343646023618;-0,152478286147639;-0,0907883246016803;0,0450906820311684;0,352322954192802;7,36175350044019e-05;0,280178853341834;-0,0839256812597333;-0,23743903116738;-0,155240312871419;0,803888491693066;0,020861571813979;0,0193133119174777;0,00604521785043753;0,00131855967045205;0,0755605638791268;3,09871381299597e-09;0,0388499029897116;0,00315002910981095;0,0224810059559684;0,0085313420212564;0,00398283470468488;0,000141531117032166;0,000141781395771277;5,02647176360942e-05;1,23987200021575e-05;0,000756981248223917;3,30495679773497e-11;0,000478711599514469;4,29529497879842e-05;0,000343801262216344;0,000146964439423067;0,000832466181061394;1,8759521580486;0,00292961207016623
"apparently";-0,592212952499736;-0,97702825221993;-1,04493169968431;0,569696937396275;-0,811557335080288;0,0719649319824978;0,317207953559685;-0,445014650847484;-0,00809226490980623;1,82470877088855;3,01621911055259;-0,14754047741659;-0,243411114487721;-0,260328182942301;0,141930968870953;-0,202186656275023;0,0179289229949;0,0790273375666436;-0,110868351943795;-0,00201605963384406;0,454597289820768;0,751443219344596;0,0570333374703111;0,113364947514755;0,11983474884304;0,0314489342431126;0,0564326967713054;0,000416506095332351;0,00760104443952455;0,0129489352780363;3,86928936703341e-06;0,175414240392708;0,42550073966251;0,000218969519942844;0,000595994301125451;0,000681716289493323;0,000202635546604805;0,000411212471252415;3,23347644240096e-06;6,28226134036565e-05;0,000123644977816176;4,08853806683546e-08;0,00207881088359476;0,0056800693378955;0,000624349635796046;1,90686668444204;0,00227022302949113
"ahead";2,22486946976994;0,344681710442122;-0,00867761042862513;0,507049596430093;0,654402654101638;-0,256847450345724;1,10882333153371;0,49713476156719;0,4715053559685;-0,220660923931486;0,0466640166890987;0,808639577165238;0,12527623592108;-0,00315391950995384;0,184289629944642;0,237845811944768;-0,0933524489708657;0,403007206555394;0,180686035225879;0,171370903714607;-0,0802002808026746;0,0169602627196849;0,796339606261764;0,0139578101192566;8,17567312628814e-06;0,0246453679151499;0,0362993421212969;0,00524863413997757;0,0918810832715877;0,0159863738702673;0,0129951275891867;0,00253772672137616;0,000100752317012235;0,00412074435589127;9,89015454845424e-05;6,26854715929103e-08;0,00021402646679702;0,00035649767633321;5,49183040575228e-05;0,00102350816279168;0,000205738165376455;0,000185071634303419;4,05338134029527e-05;1,81272046082038e-06;0,000832466181061394;1,91717695947628;0,00305978563491924
"action";-0,72814623928801;-0,802566812109232;-1,87192638130684;0,0226743012825776;1,11089692563508;-1,2453597926186;-0,705937282325874;-1,42665617125997;1,08158466633713;-0,587124387400227;-0,494552090131511;-0,212360980302803;-0,234065446996834;-0,545939949889329;0,00661287058593832;0,323988709155338;-0,363204274252353;-0,205883825553513;-0,416078648404548;0,315439904281348;-0,171232513114276;-0,144234167540055;0,08232932427928;0,0730417696909391;0,36722212339869;4,75696915509286e-05;0,100968119113267;0,119100490373466;0,0359469228246487;0,127077431168196;0,0660018968007807;0,0173413264768976;0,010923026182283;0,000331028270003708;0,00040215202158117;0,00218778878899013;3,20993093852092e-07;0,000770504877868145;0,000968316969659344;0,000311143046770639;0,00127076867699946;0,000730380056475926;0,000215222713598392;0,000152704538930352;0,000624349635796046;1,95140834486775;0,00237751999693203
"accept";-0,453787174327038;0,129995937007055;-0,0957490418232447;-0,610358748487654;-0,52301115308416;2,16022386845394;0,0634963232227793;0,248070133875469;-0,115236278707592;1,77058127773003;-0,869385897770752;-0,147117509422763;0,042144598987219;-0,0310417776428821;-0,197877912845515;-0,169559878716661;0,700343185754101;0,0205854670614948;0,080424177505794;-0,0373595272800511;0,574021308990297;-0,281854347683984;0,0494668288039353;0,00296456350115122;0,0014863205668676;0,0533243000609278;0,0346219036266001;0,554387840852331;0,000449903057319572;0,00594389401418829;0,00115906056635093;0,243975443531969;0,0522199414183563;0,000128567824922196;1,05508493059368e-05;5,72396192095908e-06;0,000232593840908688;0,000170785015348859;0,0029135695079114;2,51724228687513e-06;3,8421721948591e-05;8,29098851011895e-06;0,00195730992365125;0,000471903333554208;0,000624349635796046;1,56892435445099;0,00153685138188728
"yesterday";-0,390186283676095;0,446883746037115;0,332477394488109;-0,442235920824629;-1,38387696214955;-0,0645935977809104;-1,23509475779375;-0,674530615118579;2,70739850901985;0,40072992508329;0,357277412182748;-0,11181986111772;0,128068259977889;0,0952816068421921;-0,126736282941528;-0,396592438497998;-0,0185112789329908;-0,353954329154145;-0,193307460712337;0,7758881794016;0,114841465328713;0,102388813451827;0,0295969442717276;0,0283519908318936;0,0145031086733371;0,0226545838502707;0,196163067405019;0,000401132977992677;0,137757606132187;0,0355646606217862;0,517756181719599;0,0101137257632961;0,00713699775289108;9,50543200638683e-05;0,000124685795508115;6,90163691023528e-05;0,000122105687617653;0,0011957016314474;2,60499451047786e-06;0,000952419808988306;0,000284073808989958;0,00457648700518809;0,00010026085714293;7,96964511483878e-05;0,000624349635796046;1,74403575210735;0,00189905975315004
"worth";-0,398264618036048;0,534208775158919;0,17734989760808;-0,0585359763932106;-0,580674588645798;0,874133118003852;-0,458268049602242;-2,23759588919952;1,08867579851465;1,45149525436423;-0,671154493964892;-0,122676529464477;0,164551093866022;0,0546286789088311;-0,0180307014671427;-0,178863850960598;0,269257203252156;-0,141159247755645;-0,689241488196;0,335342289084934;0,447100727194011;-0,206734166997099;0,0368932678877006;0,048474939344849;0,00493741392310439;0,000474891710428904;0,0413227031823086;0,0878952415586041;0,0226910705504922;0,468251788604233;0,100165659809491;0,158759477352566;0,0301335460762225;9,9031033910135e-05;0,000178176284364282;1,96376604671778e-05;2,13930938541509e-06;0,000210520069447846;0,000477070993542853;0,000131119420574137;0,0031260158356062;0,000739988550013432;0,00131540383357454;0,000281237266245122;0,000624349635796046;1,59442826654065;0,0015872225788619
"wildfire";-0,980787057665711;-2,94405053480504;-3,59310252198618;2,91636637605713;-1,14836850475367;-1,85417963611279;0,931208640073268;0,298045078436834;0,103689954095617;0,869692014105539;-0,337611851846559;-0,159866342787801;-0,479874390983418;-0,585668576029822;0,475361928081716;-0,18718178588592;-0,302227598723065;0,151785159171274;0,0485807559379928;0,0169012566137992;0,14175807129604;-0,0550300614335005;0,0397694596864073;0,261687105184301;0,36022465543115;0,209521976840708;0,0287264653181472;0,0702927270268687;0,0166535330899174;0,00147664672560528;0,000161507110232306;0,0101306181881538;0,00135530539850617;0,0006005889193452;0,00541150898115661;0,00806059463069936;0,00531021405165239;0,000823361221255056;0,00214650288635298;0,000541404494077277;5,54615205705007e-05;6,71276165266459e-06;0,000472235712423902;7,11644719088008e-05;0,000624349635796046;3,78187093522514;0,00892979049159249
"western";-0,378596366945502;0,41188160191637;0,540347432613625;-0,543536720874308;-0,237651462592858;0,931064955959602;2,10736032507035;-0,0754185226504192;2,86998463224283;3,21999339781957;1,33933184057599;-0,073311136247548;0,0797564659153106;0,104632499706614;-0,105250071259394;-0,0460186633435973;0,180290768219382;0,408067782478611;-0,0146039900863855;0,555741821032872;0,623517274104577;0,259347282799677;0,0142881221529939;0,0123497629273367;0,0196427565138479;0,0175479032120831;0,00296635183035635;0,0427354982537271;0,205642095949443;0,000227976861816396;0,298331737103051;0,33483972600064;0,0514280691947055;8,94912855760664e-05;0,00010591870176724;0,000182294702142853;0,000184452965830674;3,52621546342506e-05;0,000541237431144259;0,00277271646598164;3,55127173284399e-06;0,00514265044077627;0,00647348021769091;0,00111996448231883;0,000624349635796046;2,43554235978292;0,00370355874274524
"week";-0,556400326025103;1,28198545530848;-0,286755126764416;-0,116183324149261;2,25746363520958;-0,785867168176873;0,712310479908837;0,282405188784634;-0,202405526960239;0,861853927004485;-0,968310358172176;-0,175327497426999;0,403966876192855;-0,0903595062733637;-0,0366105670917969;0,711350139783876;-0,247634872701849;0,22445639945187;0,0889887958257151;-0,0637800749702124;0,271579086318707;-0,305124608829416;0,0577920151525241;0,224053042961551;0,0103597541068407;0,0015015018192936;0,501249577818928;0,0570161537954243;0,0439991115512745;0,00598619541059731;0,00277879088356572;0,0449226286775074;0,0503412278224922;0,000193286986139963;0,00102611032733974;5,13393357288301e-05;8,4278240231252e-06;0,00318177444180664;0,000385590347149846;0,000316786401532543;4,97935633626337e-05;2,55783542210523e-05;0,000463762034230834;0,000585405795885658;0,000624349635796046;1,77975523564023;0,00197764538946231
