"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"mass";"chi.distance";"inertie"
"is";-0,639993423439982;-0,217915127215826;-0,268231209093827;-0,382217166884332;2,10082090877723;-0,831458317958398;-2,70086723056994;-0,17699531660069;-0,0602661769965233;-0,0741814931793594;-0,105705224436975;0,580998879444338;-0,229946469506378;-0,746946504546364;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,55989910989249;NA
"second";0,89575370600268;-0,635216254141821;0,942564582050799;0,301307952975872;-0,252268170771774;-0,63363018647433;0,236416799895165;0,544522756154573;-0,386143761551407;0,572978778242921;0,183163112701901;-0,153352153296375;-0,38517960150165;0,143716209732069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,06174091648622;NA
"been";0,173332871364353;-0,746531966474139;-1,39012846676151;1,11835106082246;1,80137578649722;0,713059903873597;-2,32348229551908;0,0482178306248924;-0,20767066068993;-0,386706678482525;0,311103494711945;0,501107677276777;0,198359384459202;-0,646347544487256;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,71298477889849;NA
"not";-1,53799290411954;-0,0303694145630969;0,214028270658225;-1,5262923346376;1,35352903004888;-0,395964583171626;-2,61529298854791;-0,41750289789203;-0,00824406832659344;0,0581000230828653;-0,414326666290041;0,367428413299409;-0,107488376893002;-0,70994631940811;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,87503946017655;NA
"as";0,347732516593271;-1,35319921190874;-0,827188806688989;-1,5139718785;0,724938639179291;1,31993886526313;0,0888636679811396;0,129555469244826;-0,504164409466555;-0,308187554775064;-0,564063835801585;0,270091984760899;0,491772528893715;0,0331081324142574;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,52146149134394;NA
"those";0,15551583219807;-0,877593456436661;-0,0916136950821703;-1,36854605567768;0,533340917132333;-1,13672356401769;0,240193697519965;0,0749097504144541;-0,422724206647328;-0,0441290056205379;-0,65920904651644;0,256902685877759;-0,547543470444486;0,115697866114552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,12607937592329;NA
"since";1,10797627903764;-1,37507494232445;-0,737957214761448;-0,354974508301477;-0,314948059300119;-0,734547716464244;0,176287875169081;0,524709018050907;-0,651200063019545;-0,349477522982158;-0,168106780991513;-0,149151286050945;-0,347862872436457;0,0834853955127923;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,39407602867026;NA
"before";0,109184850562313;0,932158309980845;-0,509792658894135;0,464549878923405;-0,173041943824126;0,851408532342071;0,784745301104022;0,066115582356633;0,5644573326387;-0,308698856575218;0,281302631459805;-0,104783482590623;0,515560269115137;0,475193145540946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,883704742138896;NA
"an";0,00300561251573362;0,89952914259315;-0,456114910772524;-0,0205504249730761;-1,75736580574368;-1,29465457738207;0,122175856148417;0,0012483337427903;0,373605238680666;-0,189440132660664;-0,00853529481537629;-0,729894163752586;-0,537714354642774;0,0507438144424732;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,21187671357731;NA
"above";-0,278722489778699;0,246892421817222;0,736679619435203;2,32807777649039;1,99282351078737;0,735957298993667;2,23330150721782;-0,0705640137870524;0,0625056136333373;0,186504759137807;0,589398123014874;0,504521991756077;0,186321889683549;0,565403668972271;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,9104354460124;NA
"about";-0,675964970455914;-0,399656834297554;0,821441383231289;-2,05511401502322;1,48867615335576;0,461409680313321;0,212786628096707;-0,239150477575768;-0,141395082535439;0,290618756424264;-0,727081312858521;0,526680565696425;0,163242697814043;0,0752820426430421;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57729619142972;NA
"3";-0,753271687538516;-0,694751837484066;0,0544317955339462;-2,60784563717971;1,62490467476047;0,327151828141345;0,193499032712972;-0,230944302357462;-0,213002799751608;0,0166881528319866;-0,799535016777893;0,498176796921956;0,100300929883559;0,0593245436620184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,82380857065568;NA
"us";0,0475795794971382;-0,909641468141985;-0,52303204658099;0,0685023473799345;-1,51935053598845;-0,780747589443735;0,0289405540974105;0,0237105012820998;-0,453304872060269;-0,260644422294311;0,0341370187072896;-0,757143363019421;-0,389072726496362;0,014422049380924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,05618451954236;NA
"this";0,410008291571581;-1,11995377800931;-0,440811335900675;-1,19980118163082;0,412496715972602;-0,336410387237148;0,18274205924804;0,223247695560985;-0,60980986291041;-0,240019816525599;-0,653286419900765;0,224602631606245;-0,183173963203523;0,0995022404371827;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,11380138726238;NA
"now";-1,10810233201671;0,150064058443958;-0,0565765298247301;-0,623825677143722;2,84429732096237;-0,711570175779664;-6,64893522151593;-0,150172711843922;0,0203370446534662;-0,0076673883494454;-0,0845423666639575;0,385466061786862;-0,0964337136351017;-0,901079804851952;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,92562962788527;NA
"its";0,466803131198033;-0,254783197330763;0,95217906841663;0,962417821785449;0,909691842932738;1,22929627846274;-3,29394403611758;0,119323051057812;-0,0651270448545343;0,243393636424983;0,24601084100084;0,232533157912965;0,314229645854625;-0,841989751427981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63974149282447;NA
"are";-0,338443298702966;1,73093335230784;-0,230901514225889;-2,26285502628686;0,874146629560861;-0,00936432502536735;0,287574013719304;-0,11199966609828;0,572810743305629;-0,0764113001911837;-0,748837422233533;0,289277793376192;-0,00309889804317677;0,0951657002473899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,78684712593121;NA
"13";1,17348566969211;-1,84703474272725;-1,48840425835619;-0,693566559490221;0,049964112493407;2,06452914310448;0,0103871444322653;0,342342809609993;-0,538838334036426;-0,434214501975833;-0,20233525705492;0,0145761086755755;0,602288315593608;0,00303025788947169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,03603893515192;NA
"near";0,262195151573774;1,5697661293144;-0,663999395812091;-0,25559403786712;-1,48404477850083;-0,840288888214178;0,164155154757633;0,107268402151256;0,642217460666271;-0,271653208652568;-0,104567776622975;-0,607147428757493;-0,343776175276941;0,0671586070529944;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,39616427121535;NA
"last";1,06430335193466;-1,06043507538926;-0,237659185698287;-0,129246474175648;-0,558222840495803;-2,60059895617672;0,286888362326957;0,34553330750441;-0,344277445266784;-0,0771576678245543;-0,0419607451428348;-0,181230834282728;-0,844302103518537;0,0931402541758069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,61322874933709;NA
"from";0,740851849790385;-0,308322391311636;1,96644521571765;0,661322369463069;0,129709868075906;1,91647959563821;0,151382585226537;0,251739881663892;-0,10476729230693;0,668193898744196;0,22471593352628;0,0440751370861885;0,651215687392469;0,0514394802438367;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,64577003077504;NA
"five";0,59664057648981;0,204581725826901;3,11806170707559;1,1129520124475;0,156291786603406;1,86712974648279;0,198381065491294;0,154522604394244;0,0529841622107339;0,807539806417292;0,288240944893462;0,040477659185488;0,483563744299602;0,0513782671010532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,24082051841389;NA
"first";0,369064922412535;-0,824978902757561;0,0282180663460384;-0,988181149637851;0,184426608601648;-2,0858334244676;0,286430015958549;0,147497952008263;-0,329705401996316;0,011277438583073;-0,394929691047234;0,0737066716792065;-0,833609860097892;0,114472652863921;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,24675388943697;NA
"but";-1,74500126818682;-0,0467685740497848;-0,860504310746692;1,67850786894335;-1,22068119065512;0,219189013422608;1,19027101403856;-0,564375970924094;-0,0151260975388912;-0,278308081899938;0,542870383826687;-0,39479806962009;0,0708910729874809;0,384962676794397;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,88201363136455;NA
"after";-1,74500126818682;-0,0467685740497848;-0,860504310746692;1,67850786894335;-1,22068119065512;0,219189013422608;1,19027101403856;-0,564375970924094;-0,0151260975388912;-0,278308081899938;0,542870383826687;-0,39479806962009;0,0708910729874809;0,384962676794397;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,88201363136455;NA
"4";-1,57600916362717;-0,0166570091949712;0,208211749807965;-1,78793799688503;2,76662002566333;-0,50495640912903;1,28084671987608;-0,403258819781614;-0,00426208554117557;0,0532758479011529;-0,457485770455281;0,707904466599346;-0,129204912183306;0,327734602373523;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,13025275090842;NA
"under";-2,04045912425663;-0,214754419978448;-0,468405232017445;0,746160033148385;-3,74569940346835;0,526391094381641;-0,348704453414337;-0,46308699463305;-0,0487390204242464;-0,106305668458014;0,169342773475978;-0,850095284404635;0,119465696225404;-0,079139295380708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46475150877325;NA
"they";-1,82458661885476;-0,1506583965678;0,394431470980195;-2,12793677296685;0,359683502773215;-0,185560854766267;0,0738018334307711;-0,63698854173535;-0,0525969396783941;0,137701507244367;-0,742892295663095;0,125570508711492;-0,0647818728139747;0,0257652455458483;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,88166725054964;NA
"them";0,872021654200556;-0,37656291920454;1,29782946944564;0,472926383136926;-0,522780282459136;-2,66639875505062;0,349553002679967;0,271508857737164;-0,117244987629496;0,4040865213489;0,147248295338482;-0,162770587925501;-0,830198283228743;0,108835297861085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,64311306939939;NA
"their";-1,52682418213095;-0,00359011273550194;-0,625271115387788;1,2698846293446;-1,40505970696866;0,0570595555147251;-4,76011144223795;-0,28366656222889;-0,000667002101232536;-0,116168259475383;0,235930116544745;-0,261044108068723;0,0106010162431279;-0,884374549767405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33546268754444;NA
"off";-1,15408555604721;0,289203117807542;-1,64470246820519;3,54320354053327;3,82935523497134;-0,395215148495459;4,26822194894434;-0,163683177775197;0,0410174835801313;-0,233267044267142;0,502530173763902;0,543114876020988;-0,0560530985520684;0,605359046729525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40261337471329;NA
"8";0,734331115345183;-0,0859905966888194;2,20794558826062;0,792939197792213;-0,183244247927866;-0,399634504283912;0,27396703408563;0,292129963226149;-0,0342085870032774;0,87835997961317;0,315445299608099;-0,0728978171970931;-0,158981705392508;0,108988953239427;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,5600706355594;NA
"fait";-0,163620048012516;0,0479915047292344;-0,200532343037602;0,230645212049657;0,393531793536567;-0,102942980396762;-0,906580835777102;-0,155312577243706;0,0455548349718779;-0,190350726553426;0,218934676694467;0,373551027663963;-0,0977162626999502;-0,860551062016094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,43973510485028;NA
"*id_775904867898898";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*id_10160114601274160";-2,04045912425663;-0,214754419978448;-0,468405232017445;0,746160033148385;-3,74569940346835;0,526391094381641;-0,348704453414337;-0,46308699463305;-0,0487390204242464;-0,106305668458014;0,169342773475978;-0,850095284404635;0,119465696225404;-0,079139295380708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46475150877325;NA
"*phase_Après";0,850534907554106;0,112691367181487;-0,0510423551968117;0,065863839127134;-0,00356456354511677;-0,13529307719272;-0,966413549502927;0,653229417809511;0,086549435563805;-0,0392016455441231;0,0505848694810684;-0,00273766279154569;-0,103908043354041;-0,742226750128843;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,754296508045644;NA
"*id_678379907782506";1,17348566969211;-1,84703474272725;-1,48840425835619;-0,693566559490221;0,049964112493407;2,06452914310448;0,0103871444322653;0,342342809609993;-0,538838334036426;-0,434214501975833;-0,20233525705492;0,0145761086755755;0,602288315593608;0,00303025788947169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,03603893515192;NA
"*platform_Facebook";-0,163620048012516;0,0479915047292344;-0,200532343037602;0,230645212049657;0,393531793536567;-0,102942980396762;-0,906580835777102;-0,155312577243706;0,0455548349718779;-0,190350726553426;0,218934676694467;0,373551027663963;-0,0977162626999502;-0,860551062016094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,43973510485028;NA
"*id_6336052586407540";-1,71665036615383;-0,118610384862476;0,825849822479015;-3,56498517602446;2,412374955894;-0,541536829340221;0,285054976853325;-0,361530888463072;-0,0249796456318322;0,17392605153888;-0,750794852264232;0,508052238420848;-0,114049019478263;0,060033295698705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,72905866445371;NA
"*phase_Pic";-1,66231503865191;-0,0845435697296919;-0,0125372014171935;-0,324844664989422;-0,259015622421989;0,0814123172524821;0,593004583478428;-0,914867570356818;-0,0465291887695493;-0,00689994299090478;-0,1787807019079;-0,142551193762787;0,0448058804438772;0,326364527711507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,32875559745125;NA
"*id_10161139794274300";-1,71665036615383;-0,118610384862476;0,825849822479015;-3,56498517602446;2,412374955894;-0,541536829340221;0,285054976853325;-0,361530888463072;-0,0249796456318322;0,17392605153888;-0,750794852264232;0,508052238420848;-0,114049019478263;0,060033295698705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,72905866445371;NA
"*id_771143475196610";0,59664057648981;0,204581725826901;3,11806170707559;1,1129520124475;0,156291786603406;1,86712974648279;0,198381065491294;0,154522604394244;0,0529841622107339;0,807539806417292;0,288240944893462;0,040477659185488;0,483563744299602;0,0513782671010532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,24082051841389;NA
"*id_765222945644684";1,0397637687479;3,58047708947816;-1,28765285093079;-0,960724876549252;-0,664081696772277;0,522808179289486;0,290093050585283;0,250125003155646;0,861317609078551;-0,309757065097862;-0,23111145050569;-0,159751129528967;0,125766449481167;0,0697846254832023;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,70620202715258;NA
"débunkage";0,850534907554106;0,112691367181487;-0,0510423551968117;0,065863839127134;-0,00356456354511677;-0,13529307719272;-0,966413549502927;0,653229417809511;0,086549435563805;-0,0392016455441231;0,0505848694810684;-0,00273766279154569;-0,103908043354041;-0,742226750128843;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,754296508045644;NA
"*id_10159747517141408";-0,4995542978796;0,418738501750391;-0,939002882128475;2,31733382173702;3,27621968603074;-0,881603522219107;-13,5829254198852;-0,0350892147940935;0,0294126290031792;-0,0659565415874374;0,162771944042298;0,230125087030033;-0,0619247506941305;-0,954078845109596;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,36558232480041;NA
"*id_6148531251881822";-1,15408555604721;0,289203117807542;-1,64470246820519;3,54320354053327;3,82935523497134;-0,395215148495459;4,26822194894434;-0,163683177775197;0,0410174835801313;-0,233267044267142;0,502530173763902;0,543114876020988;-0,0560530985520684;0,605359046729525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40261337471329;NA
"*id_774439091393513";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*id_811595517678757";0,59664057648981;0,204581725826901;3,11806170707559;1,1129520124475;0,156291786603406;1,86712974648279;0,198381065491294;0,154522604394244;0,0529841622107339;0,807539806417292;0,288240944893462;0,040477659185488;0,483563744299602;0,0513782671010532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,24082051841389;NA
"*id_10160886137242444";-0,4995542978796;0,418738501750391;-0,939002882128475;2,31733382173702;3,27621968603074;-0,881603522219107;-13,5829254198852;-0,0350892147940935;0,0294126290031792;-0,0659565415874374;0,162771944042298;0,230125087030033;-0,0619247506941305;-0,954078845109596;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,36558232480041;NA
"*id_782939367350354";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*id_801706851997523";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*phase_Fin";-0,92568997576234;0,30146178815214;-1,05655239765062;2,20857380811741;3,42607495998914;-0,627645723577609;-4,10819543410112;-0,154386593498488;0,0502778033265865;-0,176211830955181;0,368345985862518;0,571400853409468;-0,10467876689195;-0,685164920333704;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,73370319219829;NA
"du";-0,163620048012516;0,0479915047292344;-0,200532343037602;0,230645212049657;0,393531793536567;-0,102942980396762;-0,906580835777102;-0,155312577243706;0,0455548349718779;-0,190350726553426;0,218934676694467;0,373551027663963;-0,0977162626999502;-0,860551062016094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,43973510485028;NA
"*id_866680028656064";1,00971219305593;-0,667135241720261;0,387713350630665;0,152913568481639;-0,862316316990408;-4,93316300581732;0,425138971274304;0,194684679341034;-0,128631714566427;0,0747558065188062;0,0294835788370954;-0,16626497809809;-0,951173279405368;0,0819719172127794;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,41231778761293;NA
"*id_787930600044362";0,59664057648981;0,204581725826901;3,11806170707559;1,1129520124475;0,156291786603406;1,86712974648279;0,198381065491294;0,154522604394244;0,0529841622107339;0,807539806417292;0,288240944893462;0,040477659185488;0,483563744299602;0,0513782671010532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,24082051841389;NA
"*id_10168202689905712";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*id_878401554150578";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*id_671368948527826";1,17348566969211;-1,84703474272725;-1,48840425835619;-0,693566559490221;0,049964112493407;2,06452914310448;0,0103871444322653;0,342342809609993;-0,538838334036426;-0,434214501975833;-0,20233525705492;0,0145761086755755;0,602288315593608;0,00303025788947169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,03603893515192;NA
"*id_609200551245622";-1,71665036615383;-0,118610384862476;0,825849822479015;-3,56498517602446;2,412374955894;-0,541536829340221;0,285054976853325;-0,361530888463072;-0,0249796456318322;0,17392605153888;-0,750794852264232;0,508052238420848;-0,114049019478263;0,060033295698705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,72905866445371;NA
"*id_769236291894499";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
